recording,name,frameTime,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,F4frequency_sma3nz,F4bandwidth_sma3nz,F5frequency_sma3nz,F5bandwidth_sma3nz,Loudness_sma3_de,alphaRatio_sma3_de,hammarbergIndex_sma3_de,slope0-500_sma3_de,slope500-1500_sma3_de,spectralFlux_sma3_de,mfcc1_sma3_de,mfcc2_sma3_de,mfcc3_sma3_de,mfcc4_sma3_de,F0semitoneFrom27.5Hz_sma3nz_de,jitterLocal_sma3nz_de,shimmerLocaldB_sma3nz_de,HNRdBACF_sma3nz_de,logRelF0-H1-H2_sma3nz_de,logRelF0-H1-A3_sma3nz_de,F1frequency_sma3nz_de,F1bandwidth_sma3nz_de,F1amplitudeLogRelF0_sma3nz_de,F2frequency_sma3nz_de,F2bandwidth_sma3nz_de,F2amplitudeLogRelF0_sma3nz_de,F3frequency_sma3nz_de,F3bandwidth_sma3nz_de,F3amplitudeLogRelF0_sma3nz_de,pcm_fftMag_spectralRollOff25.0_sma_de,pcm_fftMag_spectralRollOff50.0_sma_de,pcm_fftMag_spectralRollOff75.0_sma_de,pcm_fftMag_spectralRollOff90.0_sma_de,pcm_fftMag_spectralCentroid_sma_de,pcm_fftMag_spectralEntropy_sma_de,pcm_fftMag_spectralVariance_sma_de,pcm_fftMag_spectralSkewness_sma_de,pcm_fftMag_spectralKurtosis_sma_de,pcm_fftMag_spectralSlope_sma_de,pcm_fftMag_psySharpness_sma_de,pcm_fftMag_spectralHarmonicity_sma_de,F4frequency_sma3nz_de,F4bandwidth_sma3nz_de,F5frequency_sma3nz_de,F5bandwidth_sma3nz_de,voicingFinalUnclipped,flac_file_name,speaker_id,audio_path,gender,codec,codec_q,codec_seed,attack_tag,attack_label,key
E_0002006736.wav,'unknown',8.82,0.490941,-5.303299,8.572684,0.06506782,-0.02503029,0.1416068,38.93817,-32.26726,40.2883,-19.14657,32.16575,NaN,NaN,2.664291,-2.544122,15.14757,558.0016,1424.82,-65.41282,1586.731,861.1522,-80.72068,2524.381,943.7359,-75.51119,385.4167,489.5833,1239.583,2760.417,950.2683,4.713105,893741.0,1.430698,3.692062,-0.00659112,0.7392958,0.01608631,3327.962,778.8672,3785.651,312.7366,-0.001457697,-0.7877036,-0.7987031,0.0002257653,-0.00765975,0.01083016,-0.6297653,4.044537,-2.423913,-0.4946344,9.56566,NaN,NaN,0.9477673,-0.1441669,5.153844,-107.8432,-164.0859,54.34582,-6.273193,-35.50221,47.91351,-22.64941,-24.17175,49.81699,-10.41667,7.291666,-27.08334,-220.8333,-32.73386,-0.05007286,-41701.95,0.2144284,0.9183775,-0.0008218566,-0.01761049,0.002234519,-41.97124,59.88611,NaN,NaN,0.7419882,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.83,0.5091956,-6.62701,7.63426,0.06995545,-0.03524651,0.1567726,40.76773,-30.04283,40.38786,-20.29283,32.01861,NaN,NaN,2.754534,-2.240575,16.23455,472.8156,1257.406,3.065853,1584.48,803.247,-20.51876,2494.718,887.5464,-13.71319,364.5833,468.75,1187.5,2114.583,871.2839,4.63815,771870.5,1.816952,5.536005,-0.00908964,0.6961355,0.02243434,3306.283,779.9565,NaN,NaN,-0.009446898,-1.645354,0.5100744,0.002996399,-0.007011853,0.015211,-0.03536797,5.047036,-3.11736,0.3644901,6.252004,NaN,NaN,0.9910034,1.260322,4.349289,-23.80651,-73.41676,33.18534,41.52205,-27.82787,29.94535,44.67393,-48.24498,30.57311,-12.5,-10.41667,-215.625,-460.4167,-100.0101,-0.2000439,-136979.5,0.47807,2.38282,-0.001239592,-0.05387707,0.003466339,42.94775,29.89721,NaN,NaN,0.7292846,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.84,0.4917792,-8.904449,9.501046,0.07390668,-0.04301884,0.1793348,40.00795,-22.5218,34.75695,-18.75737,31.81899,NaN,0.6364653,3.361569,0.3994528,17.65195,496.4349,1332.703,2.488454,1686.191,806.9865,-21.30772,2656.908,822.9186,-14.08242,364.5833,468.75,583.3333,1572.917,702.0745,4.223645,546490.7,2.428078,7.667364,-0.01086639,0.6111209,0.02756219,3484.398,906.825,NaN,NaN,-0.02442815,-2.042117,1.973815,0.004487935,-0.003187382,0.005713998,1.542915,3.351498,-2.28053,0.5326244,-0.2622099,NaN,0.241442,0.9687706,3.262699,2.403699,43.17809,-42.15005,11.11463,70.23119,-16.99651,12.09521,74.36824,-56.71235,11.06673,-9.375,-21.875,-218.75,-487.5,-111.6442,-0.2660889,-162451.0,0.6403032,4.621414,-0.0006329192,-0.06186439,0.001772312,101.5617,21.62383,NaN,NaN,0.7097239,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.85,0.4584943,-10.97878,11.60613,0.07892264,-0.04202984,0.1745083,42.24276,-20.52387,34.14529,-19.86699,31.43339,0.02049643,0.6190212,4.606378,4.829823,20.49425,630.8707,1337.155,-1.439374,1785.951,807.1774,-20.24902,2729.756,766.1398,-15.89671,354.1667,416.6667,541.6667,968.75,605.1118,4.005538,393469.5,3.135769,12.98916,-0.01078395,0.5539825,0.02766318,3561.448,736.6955,NaN,NaN,-0.04574294,-2.195475,3.234832,0.001467279,0.001293333,-0.007263839,2.187636,2.363348,-1.177164,1.901596,-0.2825201,0.009127066,0.2091137,1.429619,4.319168,3.529779,64.5215,2.543591,-3.814551,10.67483,131.5471,0.3478485,6.479614,-30.78986,-2.441553,-14.58333,-31.25,-167.7083,-363.5416,-108.7259,-0.2988398,-153193.1,0.7917758,7.062871,0.0006161005,-0.06596418,-0.001496444,58.4282,-0.7049561,NaN,NaN,0.7458363,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.86,0.3941509,-13.338,16.45583,0.0830239,-0.03757554,0.1613089,45.91523,-20.26924,32.00693,-16.69637,31.14731,0.02640439,0.8976995,6.582222,10.23417,25.03621,694.8646,1174.196,-7.587059,1837.151,774.2044,-20.37949,2778.703,720.8774,-19.0858,343.75,406.25,468.75,895.8333,525.1333,3.698967,270686.8,3.972806,23.07255,-0.008908562,0.5010503,0.02233345,3708.188,908.6169,NaN,NaN,-0.05853439,-2.286405,3.99368,-0.003114555,0.004426401,-0.02292395,1.840005,2.470763,0.5246326,3.412435,-0.2409409,0.007164317,0.07476461,1.529184,4.153033,4.232659,33.68789,37.61112,-5.023796,-53.40472,208.0148,-0.5759392,-66.62942,-6.057367,-3.323693,-19.79167,-36.45834,-61.45833,-250.0,-88.27258,-0.314123,-117058.8,1.177941,17.37154,0.001426238,-0.06117557,-0.003689019,1.685107,-6.873645,NaN,NaN,0.7722168,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.87,0.329295,-15.38761,20.33103,0.07273323,-0.0315015,0.1294663,48.75227,-19.35236,35.87704,-11.81535,30.94185,0.03243314,0.9149516,8.292305,14.4379,30.19131,696.2083,1349.378,-10.96914,1562.374,1477.374,-19.24363,2466.219,784.6177,-23.41926,302.0833,343.75,406.25,635.4167,416.1252,3.40629,143807.0,5.003467,33.14776,-0.006988052,0.4213499,0.01756649,3486.529,775.5358,NaN,NaN,-0.06197408,-2.447455,3.862174,-0.00577247,0.005192482,-0.03011239,0.4228603,4.271022,2.158864,4.03797,-0.1479536,0.0006391812,0.03012021,1.19673,2.77217,3.697514,-13.9626,85.09438,-4.837108,-85.08877,217.9373,-1.975253,-97.64009,15.80347,-3.119577,-19.79167,-29.16667,-52.08334,-155.2083,-72.4078,-0.3453963,-84802.39,1.681245,32.67528,0.001546217,-0.05395792,-0.003924632,-53.01392,-17.51236,NaN,NaN,0.7849514,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.88,0.2637069,-18.13206,25.10699,0.06142861,-0.02615101,0.08723608,45.95322,-10.75374,36.51423,-5.721014,30.86006,0.02985323,0.8623231,9.164524,16.36058,33.96672,632.2055,1514.647,-17.86564,1530.956,1511.962,-24.69011,2455.53,783.3929,-26.93961,291.6667,322.9167,343.75,489.5833,355.2049,2.952654,86028.04,7.383933,84.44575,-0.00563315,0.3715594,0.01416544,3530.283,853.0366,3629.152,412.7016,-0.05349219,-2.596284,3.272183,-0.005863178,0.004979998,-0.03121065,-1.529427,6.59491,2.507473,3.057462,-0.07498188,-0.002480533,-0.009504872,0.6366649,0.6975859,2.311432,-13.7787,64.86188,-4.482686,-1.565796,-10.21512,-3.136077,-11.55989,2.552594,-2.190389,-12.5,-21.875,-31.25,-134.375,-51.84403,-0.3281428,-56541.21,2.132025,48.01439,0.001118727,-0.03996583,-0.002749051,-14.27004,-53.82519,NaN,NaN,0.7889749,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.89,0.2138459,-20.81903,26.59141,0.06085793,-0.02177969,0.06098279,44.33806,-3.926518,42.68596,-5.16482,30.83725,0.02196792,0.7873104,9.298879,15.62747,34.51657,592.3872,1592.401,-20.48562,1513.605,1527.985,-27.96998,2403.143,813.8995,-27.56769,281.25,312.5,343.75,395.8333,328.037,2.651712,61786.94,9.836432,145.679,-0.004690569,0.3489384,0.01212403,3385.331,676.9238,NaN,NaN,-0.03925543,-2.206788,2.208182,-0.001796952,0.004423727,-0.02304855,-1.900503,6.068357,2.585723,1.091112,-0.01892853,-0.004942861,0.02973153,0.2347184,-1.192967,0.5933887,-7.045258,-24.88588,-1.830474,96.43184,-262.049,-3.019221,92.38484,-23.28069,-0.8432581,0.0,-7.291666,-12.5,-70.83334,-24.75334,-0.2399919,-28481.41,1.904423,45.04348,0.0007249109,-0.01914126,-0.001845564,66.42361,-28.7322,NaN,NaN,0.7936842,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.9,0.1844146,-23.60371,29.68655,0.05964566,-0.01753645,0.03949738,40.4752,4.992384,41.13984,-4.73433,30.8247,0.01923434,0.9139957,9.262259,13.12732,34.43074,677.8816,1376.994,-25.24225,1853.706,697.8229,-31.6967,2752.441,718.9995,-27.96353,291.6667,312.5,343.75,343.75,309.9573,2.435542,28990.74,12.21645,206.8789,-0.004463669,0.3374269,0.01130943,3687.437,688.7969,NaN,NaN,-0.0236547,-1.197241,1.058283,0.002117034,0.003401842,-0.01219511,-1.660522,3.994681,1.428924,-0.4583586,0.01817741,-0.005081839,0.06853266,0.1026041,-2.183872,-0.5833877,4.917035,-84.93976,0.7768745,113.2398,-307.0512,-1.424541,110.4182,-26.29247,0.08233299,6.250003,-2.083331,0.0,-22.91667,-6.838767,-0.08920603,-12982.26,0.9858968,21.82299,0.0006165385,-0.003993901,-0.001559139,86.24773,-13.85395,NaN,NaN,0.7915467,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.91,0.172664,-23.68572,29.08216,0.06463995,-0.01369014,0.03809296,41.98877,3.116366,46.49286,-6.853135,30.86489,0.01302828,1.037773,9.417029,10.0897,32.92624,638.144,1293.776,-16.43321,1883.158,574.1985,-30.83644,2779.687,700.4109,-27.12359,302.0833,312.5,343.75,354.1667,314.9824,2.464886,29918.57,12.10932,197.1486,-0.003948238,0.3427098,0.009766676,3740.07,713.9947,NaN,NaN,-0.01248446,-0.2525841,0.3012745,0.004628606,0.0008473768,-0.004049444,-0.6493939,1.628458,0.6457264,-1.721274,0.0410265,-0.004163536,0.06619258,0.1706483,-2.183781,-0.9685326,3.957501,-96.47054,1.747962,92.9728,-250.1172,-0.3845171,103.4382,-15.49084,0.3130739,3.051758e-06,0.0,0.0,15.625,2.507983,0.04738503,-3442.603,-0.1000107,-6.127031,0.0006388736,0.003598177,-0.001630303,84.11418,36.27558,NaN,NaN,0.793551,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.92,0.1660244,-22.68492,29.15303,0.07012277,-0.01318657,0.03770544,38.82525,5.698225,41.75541,-7.16865,30.93713,0.008913853,1.079755,9.618469,8.210107,31.84494,633.9123,1239.261,-16.00747,1912.379,453.5995,-30.37958,2819.348,708.6748,-26.74999,312.5,312.5,343.75,395.8333,327.5383,2.600037,37050.94,11.17697,167.8259,-0.002921623,0.3547041,0.00754842,3784.152,765.2314,NaN,NaN,-0.004296686,0.2901501,-0.4183882,0.00664352,-0.002479496,0.0003427871,0.4158386,0.3268577,0.7959862,-2.637079,0.05015087,-0.003139577,0.02233938,0.2296476,-1.466631,-1.142487,-0.5179077,-55.87547,1.561055,36.83735,-77.69652,0.3613605,39.30798,25.89467,0.3719883,-9.375,0.0,0.0,38.54167,5.995267,0.1351141,3489.046,-0.8228757,-22.74114,0.0005339651,0.005608705,-0.001334045,20.06072,45.16476,NaN,NaN,0.8030817,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.93,0.1606187,-22.54134,28.36454,0.0787624,-0.01971775,0.04163155,41.91607,3.862853,45.60681,-12.55403,30.98617,0.006310478,1.035394,9.974015,7.167173,30.96681,634.1594,1178.915,-16.3632,1949.133,399.511,-30.55112,2886.88,741.6076,-26.60909,270.8333,312.5,343.75,447.9167,331.7863,2.80639,40543.82,9.856119,134.5703,-0.002267224,0.3582906,0.005853016,3757.545,820.0845,NaN,NaN,0.001296625,0.01295662,-0.2548302,0.005138201,-0.004368636,-0.000315069,0.6241226,1.241986,0.8084244,-2.077328,0.05206337,-0.0009633621,-0.001780081,0.1905992,-0.5386227,-0.4052753,10.84224,-43.50788,-0.9547462,36.08445,-49.26809,-0.1270725,33.41877,35.45967,-0.5927731,-21.875,0.0,0.0,38.54167,1.378009,0.1323292,1824.074,-0.8112236,-17.76378,0.0001173292,0.000921604,-0.0002131054,8.572583,42.88625,NaN,NaN,0.8015317,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.94,0.1689538,-22.72515,27.95342,0.08580203,-0.02692013,0.03944202,42.59074,6.253429,45.56279,-15.06928,31.01482,0.006895354,1.026882,10.132,7.255424,29.69803,677.2844,1155.047,-17.47198,2004.906,396.6841,-30.03256,2895.385,827.8745,-26.36084,260.4167,312.5,343.75,489.5833,331.5316,2.94036,41123.35,9.228675,124.4624,-0.00263435,0.35768,0.006596038,3779.004,861.5759,NaN,NaN,0.005614338,-0.5295056,-0.1622017,0.001587994,-0.003697338,-0.0002541121,1.579935,1.076448,1.805798,-0.7464052,0.06381607,0.000681855,-0.02590386,0.1012131,0.01033864,0.02002907,2.946899,-11.32435,-0.2558313,24.51403,6.898605,-1.106399,4.8094,24.30812,-1.399052,-26.04167,0.0,0.0,17.70833,-5.665289,0.0818913,-1382.785,-0.5700879,-7.051093,-0.0004865461,-0.006039632,0.001144537,41.49526,24.78376,NaN,NaN,0.8092508,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.95,0.1776824,-23.60082,28.40782,0.08249132,-0.02866654,0.03564932,43.22663,9.048693,48.63129,-13.28946,31.08636,0.009220723,1.055309,10.11326,7.873926,31.97332,670.6691,1118.343,-20.47469,2017.316,356.3158,-31.64532,2908.762,818.1094,-30.28203,218.75,312.5,343.75,500.0,319.8758,2.95637,37002.73,9.027354,130.0114,-0.003505229,0.3458299,0.009177339,3785.508,880.2537,NaN,NaN,0.007356474,-0.7459739,-0.1564403,-0.002954782,-0.001046272,-1.026317e-06,1.489152,0.889905,0.8703602,1.498964,0.08424282,0.0009813398,-0.03313376,0.01775551,-0.01262136,0.4507078,-2.187854,10.53901,-0.8369429,5.620361,46.13735,-1.901616,-19.75772,-16.66551,-2.267226,-26.04167,-8.333331,0.0,-11.45833,-12.40043,0.01318231,-3097.289,-0.2013181,3.046365,-0.0008818364,-0.0130541,0.001878399,78.04317,8.029773,NaN,NaN,0.8021078,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.96,0.1855642,-24.8027,28.32039,0.07619828,-0.02719887,0.03942599,46.06964,8.487543,49.27216,-10.53296,31.20611,0.01086801,0.9402782,10.05491,7.908424,31.44183,630.3919,1212.925,-15.23089,2000.857,509.6901,-35.36448,2832.454,791.9645,-31.90878,208.3333,312.5,343.75,458.3333,305.1672,2.934503,31907.56,8.740913,134.8498,-0.004735352,0.3307364,0.01160894,3977.647,859.0656,NaN,NaN,0.005918935,-0.5192909,-0.6687387,-0.006756976,0.00057704,0.002085682,1.858236,-0.5509522,0.2781574,2.239076,0.09606953,0.0004769511,-0.1539156,0.02518673,-0.6050147,-0.1139647,-9.224634,39.59868,-0.6763353,-13.68545,96.28438,-2.122313,-33.18054,-57.99743,-2.06496,-26.04166,-20.83333,-2.083331,-36.45834,-17.64973,-0.03401096,-1768.515,-0.01683769,2.870171,-0.0008866668,-0.01923423,0.001385677,108.9456,-3.628259,NaN,NaN,0.8010909,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.97,0.1890959,-25.23244,27.39886,0.06879037,-0.02480974,0.04163443,47.62238,7.195321,48.10393,-7.327367,31.31174,0.009230851,0.9130268,10.10134,6.777567,32.34845,646.6663,1202.671,-21.66846,1979.259,573.6948,-37.39325,2819.557,676.235,-35.17125,166.6667,270.8333,343.75,406.25,282.9664,2.87523,29665.27,9.09341,144.6084,-0.005625906,0.306492,0.01273856,4048.439,861.4885,NaN,NaN,0.004697817,0.05205364,-0.9433616,-0.007328751,0.0004648155,0.002135654,1.19375,-1.237943,-1.754671,1.967826,0.08703709,-0.000581568,-0.1859385,0.05226479,-1.369678,-1.005257,8.598419,29.88032,-0.9422334,-15.31182,100.8094,-1.028543,-29.76221,-67.85545,-1.393198,-17.70833,-33.33333,-5.208334,-35.41667,-18.85184,-0.05681119,1075.157,0.05836229,-1.952411,-0.0005674377,-0.02140592,0.0002427814,100.4448,-6.282507,NaN,NaN,0.8038011,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.98,0.1928418,-24.5058,25.11421,0.05886762,-0.02596333,0.04687788,49.68405,4.425354,47.21726,-6.854944,31.38248,0.009275045,0.3284456,10.2639,4.77853,28.94064,643.1626,1310.877,-20.25677,1955.507,769.4165,-37.77016,2774.085,608.8245,-34.24103,156.25,229.1667,333.3333,354.1667,261.7376,2.810876,35949.5,9.111459,131.5147,-0.006007345,0.2811778,0.01174381,4192.266,852.8172,NaN,NaN,0.0030844,0.4235294,-0.2787026,-0.005677246,-0.0005038325,2.386496e-05,0.07396202,-0.9299732,-3.817004,1.14252,0.06851044,-0.001154444,-0.18104,0.05269795,-1.877313,-1.323884,36.38375,-0.2796387,-1.069692,-2.693982,74.34388,0.3421467,-3.032349,-46.93068,-1.13797,-11.45833,-33.33334,-16.66667,-19.79167,-16.81404,-0.0699486,2782.953,-0.1265263,-8.399938,-6.169579e-05,-0.0197648,-0.0005523026,33.67825,-39.93613,NaN,NaN,0.804402,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',8.99,0.1975327,-23.48901,25.2941,0.05451289,-0.02696023,0.04260164,47.38818,4.890072,40.88538,-5.289343,31.43336,0.007109363,0.4315329,10.27009,2.590483,28.19763,707.2759,1218.769,-22.67291,1963.432,730.4997,-35.58519,2789.136,570.4022,-36.08189,156.25,187.5,322.9167,375.0,247.3313,2.734128,40357.55,9.133893,121.9169,-0.00570642,0.2635796,0.01032381,4180.422,851.9654,NaN,NaN,-0.0002842918,0.1934423,1.015591,-0.003121316,-0.001588795,-0.002104326,-0.3560547,-0.440319,-5.068076,0.4373021,0.052812,-0.0007510706,-0.1321473,-0.01098814,-1.873315,-1.30857,48.11518,-33.65105,0.750145,6.253272,32.83559,0.7890438,18.11536,-0.6670654,-0.9954563,-2.083334,-20.83334,-29.16667,-4.166666,-12.93493,-0.0835495,974.8937,-0.4789639,-12.20192,0.0003606364,-0.01522972,-0.0007548627,-16.25173,-54.24303,NaN,NaN,0.7990788,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',9.0,0.1967677,-23.55677,27.97925,0.05495078,-0.02864278,0.03906171,46.55655,4.990302,33.79641,-5.83937,31.48785,0.00615653,0.275825,10.23403,0.6153995,26.89782,782.0059,1203.478,-20.07712,1995.3,803.007,-34.55777,2832.503,610.2276,-37.14331,156.25,187.5,270.8333,375.0,238.9145,2.655311,40476.19,8.08804,104.1959,-0.005003573,0.2533686,0.0100548,4080.047,664.1465,NaN,NaN,-0.006589571,-0.3338419,2.107417,-0.001444582,-0.0008397967,-0.002933162,-0.7261616,0.4092613,-4.955114,0.3388117,0.03526249,-0.0005278919,-0.02425872,-0.1248357,-1.380409,-0.6023462,46.8353,-61.61992,0.6701862,9.406103,-5.891492,0.4065235,26.30601,35.09296,-1.301253,0.0,-8.333334,-38.54167,-2.083331,-10.00803,-0.1075673,-2349.572,-0.5082773,-6.165119,0.0006580624,-0.01125486,-0.000782694,-78.74202,-63.61362,NaN,NaN,0.7978882,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',9.01,0.1857114,-24.73974,31.04429,0.05514221,-0.03141399,0.03502088,47.40585,4.711252,29.47398,-5.648644,31.52311,0.007034756,0.2786007,10.06133,-0.5074434,26.82701,817.8206,1088.115,-18.00756,1990.629,721.0775,-35.05422,2880.925,672.1982,-38.69739,156.25,187.5,229.1667,375.0,229.7033,2.535265,32276.4,7.210299,97.25825,-0.00432461,0.244248,0.009808748,4023.29,684.6086,NaN,NaN,-0.0150753,-0.713034,2.082903,-0.001481615,0.0002588041,-0.0008940641,-0.2701229,0.5589712,-2.917684,0.5785927,-0.005871391,0.0001852534,0.01525277,-0.2597829,-0.4366985,-0.2948895,20.53227,-51.62322,0.4585571,-5.878906,-9.446161,-0.3763413,13.02219,51.97816,-1.022039,0.0,0.0,-35.41666,-9.375,-8.422968,-0.1123975,-4487.419,-0.3052923,1.654571,0.000835824,-0.008849178,-0.001307809,-85.60171,-32.46133,NaN,NaN,0.7915477,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',9.02,0.1658046,-25.54964,32.7762,0.05133006,-0.02793544,0.03600245,46.04441,6.561071,28.14739,-4.981236,31.51392,0.006672889,0.2836181,9.744098,-0.5745535,26.61422,822.0667,1068.104,-19.23852,1988.94,744.6702,-36.00303,2859.721,733.3913,-39.43955,156.25,187.5,187.5,343.75,220.5115,2.372471,28242.22,7.531869,113.0185,-0.003407938,0.2345693,0.008087876,3877.122,618.4275,NaN,NaN,-0.02291062,-0.54662,1.366781,-0.002881528,0.002781131,0.001404514,-0.5352978,0.324432,-0.4255739,1.620315,-0.08543091,0.0001753221,0.1964359,-0.4390754,0.9423233,0.1052954,-0.06081543,-29.347,-0.9672924,-23.68091,-12.30073,-0.002049637,-7.060791,39.2508,-0.652417,0.0,-2.083334,-20.83334,-17.70833,-8.372995,-0.1087148,-4442.98,0.4303115,16.69367,0.0009512497,-0.008581457,-0.002152602,-80.9409,-2.254755,NaN,NaN,0.7843391,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
E_0002006736.wav,'unknown',9.03,0.1376378,-26.05774,33.31014,0.04891518,-0.02601988,0.03966096,46.29364,6.899543,29.12147,-2.825447,31.39097,0.007777451,0.5039002,9.21614,1.001967,26.86498,789.9068,1028.34,-20.79943,1937.218,712.4373,-36.74427,2840.638,768.7111,-40.04397,156.25,187.5,187.5,343.75,214.418,2.313561,24037.44,7.885517,125.7785,-0.002325117,0.2287333,0.004768229,3853.876,712.5182,NaN,NaN,-0.02809933,0.0722765,0.9439907,-0.00354711,0.005529136,0.001759554,-1.396582,0.1829848,0.7563812,3.482548,-0.1846569,0.0009432115,0.4171966,-0.6804219,2.574432,0.4218391,-6.753998,27.47932,-2.322129,-45.40116,6.288007,1.176702,-14.80378,10.99496,-0.09697647,0.0,-5.208333,-8.333334,-29.16667,-8.161838,-0.09016721,-2523.999,1.146813,32.83001,0.000982116,-0.008618738,-0.002445759,-66.83144,-23.02009,NaN,NaN,0.7797577,E_0002006736,E_2244,/home/nkhaloo/Desktop/asvspoof5/audio/flac_E_eval/E_0002006736.flac,F,C10,3,E_0002213445,AC3,A27,spoof
